total_score,fitness,num_pois,total_distance,total_wait,total_cost,total_duration,execution_time,generations_run,route_ids,convergence_log,cat_history_culture,cat_nature_parks,cat_food_drink,cat_shopping,cat_entertainment,cat_nightlife_wellness,run_id,instance,label
198.0,198.0,9,136.32,0.19550618523514274,2100000.0,3.78,4.0213,28,"[0, 59, 5, 83, 16, 85, 26, 13, 89, 58, 0]","[{""gen"": 1, ""best_fitness"": 187.0, ""avg_fitness"": 124.03, ""median_fitness"": 126.0, ""worst_fitness"": 56.0, ""unique_routes"": 99, ""wait_time"": 2.9141516896045623, ""best_score"": 187.0, ""p_2opt"": 0.25, ""p_swap"": 0.3, ""p_insert"": 0.45, ""insert_fail_rate"": 0.0}, {""gen"": 2, ""best_fitness"": 187.0, ""avg_fitness"": 129.96, ""median_fitness"": 127.0, ""worst_fitness"": 103.0, ""unique_routes"": 100, ""wait_time"": 2.9141516896045623, ""best_score"": 187.0, ""p_2opt"": 0.3515, ""p_swap"": 0.3, ""p_insert"": 0.3485, ""insert_fail_rate"": 0.8}, {""gen"": 3, ""best_fitness"": 198.0, ""avg_fitness"": 139.66, ""median_fitness"": 133.0, ""worst_fitness"": 115.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.353, ""p_swap"": 0.3, ""p_insert"": 0.347, ""insert_fail_rate"": 0.8167}, {""gen"": 4, ""best_fitness"": 198.0, ""avg_fitness"": 146.71, ""median_fitness"": 139.0, ""worst_fitness"": 122.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.3545, ""p_swap"": 0.3, ""p_insert"": 0.3455, ""insert_fail_rate"": 0.8407}, {""gen"": 5, ""best_fitness"": 198.0, ""avg_fitness"": 150.83, ""median_fitness"": 144.0, ""worst_fitness"": 127.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.356, ""p_swap"": 0.3, ""p_insert"": 0.344, ""insert_fail_rate"": 0.8181}, {""gen"": 6, ""best_fitness"": 198.0, ""avg_fitness"": 153.68, ""median_fitness"": 147.0, ""worst_fitness"": 130.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.3575, ""p_swap"": 0.3, ""p_insert"": 0.3425, ""insert_fail_rate"": 0.8378}, {""gen"": 7, ""best_fitness"": 198.0, ""avg_fitness"": 155.54, ""median_fitness"": 149.0, ""worst_fitness"": 130.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.359, ""p_swap"": 0.3, ""p_insert"": 0.341, ""insert_fail_rate"": 0.8778}, {""gen"": 8, ""best_fitness"": 198.0, ""avg_fitness"": 158.43, ""median_fitness"": 156.0, ""worst_fitness"": 133.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.3606, ""p_swap"": 0.3, ""p_insert"": 0.3394, ""insert_fail_rate"": 0.9111}, {""gen"": 9, ""best_fitness"": 198.0, ""avg_fitness"": 160.75, ""median_fitness"": 160.0, ""worst_fitness"": 136.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.3621, ""p_swap"": 0.3, ""p_insert"": 0.3379, ""insert_fail_rate"": 0.9333}, {""gen"": 10, ""best_fitness"": 198.0, ""avg_fitness"": 162.16, ""median_fitness"": 164.0, ""worst_fitness"": 138.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.3636, ""p_swap"": 0.3, ""p_insert"": 0.3364, ""insert_fail_rate"": 0.9433}, {""gen"": 11, ""best_fitness"": 198.0, ""avg_fitness"": 163.03, ""median_fitness"": 165.0, ""worst_fitness"": 138.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.3651, ""p_swap"": 0.3, ""p_insert"": 0.3349, ""insert_fail_rate"": 0.9475}, {""gen"": 12, ""best_fitness"": 198.0, ""avg_fitness"": 164.01, ""median_fitness"": 165.0, ""worst_fitness"": 139.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.4666, ""p_swap"": 0.25, ""p_insert"": 0.2834, ""insert_fail_rate"": 0.9031}, {""gen"": 13, ""best_fitness"": 198.0, ""avg_fitness"": 164.62, ""median_fitness"": 166.0, ""worst_fitness"": 141.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.4681, ""p_swap"": 0.25, ""p_insert"": 0.2819, ""insert_fail_rate"": 0.8781}, {""gen"": 14, ""best_fitness"": 198.0, ""avg_fitness"": 166.1, ""median_fitness"": 166.0, ""worst_fitness"": 143.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.4696, ""p_swap"": 0.25, ""p_insert"": 0.2804, ""insert_fail_rate"": 0.8447}, {""gen"": 15, ""best_fitness"": 198.0, ""avg_fitness"": 166.95, ""median_fitness"": 167.0, ""worst_fitness"": 144.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.4711, ""p_swap"": 0.25, ""p_insert"": 0.2789, ""insert_fail_rate"": 0.8562}, {""gen"": 16, ""best_fitness"": 198.0, ""avg_fitness"": 168.61, ""median_fitness"": 169.0, ""worst_fitness"": 146.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.4726, ""p_swap"": 0.25, ""p_insert"": 0.2774, ""insert_fail_rate"": 0.8687}, {""gen"": 17, ""best_fitness"": 198.0, ""avg_fitness"": 170.01, ""median_fitness"": 171.0, ""worst_fitness"": 147.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.4741, ""p_swap"": 0.25, ""p_insert"": 0.2759, ""insert_fail_rate"": 0.9131}, {""gen"": 18, ""best_fitness"": 198.0, ""avg_fitness"": 171.07, ""median_fitness"": 171.0, ""worst_fitness"": 149.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.4756, ""p_swap"": 0.25, ""p_insert"": 0.2744, ""insert_fail_rate"": 0.9381}, {""gen"": 19, ""best_fitness"": 198.0, ""avg_fitness"": 171.26, ""median_fitness"": 171.0, ""worst_fitness"": 149.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.4771, ""p_swap"": 0.25, ""p_insert"": 0.2729, ""insert_fail_rate"": 0.9492}, {""gen"": 20, ""best_fitness"": 198.0, ""avg_fitness"": 171.42, ""median_fitness"": 171.0, ""worst_fitness"": 151.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.4786, ""p_swap"": 0.25, ""p_insert"": 0.2714, ""insert_fail_rate"": 0.9378}, {""gen"": 21, ""best_fitness"": 198.0, ""avg_fitness"": 171.74, ""median_fitness"": 172.0, ""worst_fitness"": 152.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.4802, ""p_swap"": 0.25, ""p_insert"": 0.2698, ""insert_fail_rate"": 0.8978}, {""gen"": 22, ""best_fitness"": 198.0, ""avg_fitness"": 171.96, ""median_fitness"": 172.0, ""worst_fitness"": 152.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.4817, ""p_swap"": 0.25, ""p_insert"": 0.2683, ""insert_fail_rate"": 0.8978}, {""gen"": 23, ""best_fitness"": 198.0, ""avg_fitness"": 172.35, ""median_fitness"": 172.0, ""worst_fitness"": 153.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.4832, ""p_swap"": 0.25, ""p_insert"": 0.2668, ""insert_fail_rate"": 0.8835}, {""gen"": 24, ""best_fitness"": 198.0, ""avg_fitness"": 172.63, ""median_fitness"": 172.0, ""worst_fitness"": 154.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.4847, ""p_swap"": 0.25, ""p_insert"": 0.2653, ""insert_fail_rate"": 0.9057}, {""gen"": 25, ""best_fitness"": 198.0, ""avg_fitness"": 172.73, ""median_fitness"": 172.0, ""worst_fitness"": 156.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.4862, ""p_swap"": 0.25, ""p_insert"": 0.2638, ""insert_fail_rate"": 0.879}, {""gen"": 26, ""best_fitness"": 198.0, ""avg_fitness"": 172.87, ""median_fitness"": 172.0, ""worst_fitness"": 157.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.4877, ""p_swap"": 0.25, ""p_insert"": 0.2623, ""insert_fail_rate"": 0.869}, {""gen"": 27, ""best_fitness"": 198.0, ""avg_fitness"": 173.86, ""median_fitness"": 173.0, ""worst_fitness"": 159.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.4892, ""p_swap"": 0.25, ""p_insert"": 0.2608, ""insert_fail_rate"": 0.8145}, {""gen"": 28, ""best_fitness"": 198.0, ""avg_fitness"": 174.04, ""median_fitness"": 173.0, ""worst_fitness"": 160.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.4907, ""p_swap"": 0.25, ""p_insert"": 0.2593, ""insert_fail_rate"": 0.8145}]",3,1,2,1,0,2,1,R101,tournament_k_2
198.0,198.0,9,136.32,0.19550618523514274,2100000.0,3.78,4.1264,29,"[0, 59, 5, 83, 16, 85, 26, 13, 89, 58, 0]","[{""gen"": 1, ""best_fitness"": 182.0, ""avg_fitness"": 128.35, ""median_fitness"": 126.0, ""worst_fitness"": 74.0, ""unique_routes"": 99, ""wait_time"": 1.8613670092004746, ""best_score"": 182.0, ""p_2opt"": 0.25, ""p_swap"": 0.3, ""p_insert"": 0.45, ""insert_fail_rate"": 0.0}, {""gen"": 2, ""best_fitness"": 187.0, ""avg_fitness"": 139.2, ""median_fitness"": 132.0, ""worst_fitness"": 117.0, ""unique_routes"": 100, ""wait_time"": 2.9141516896045623, ""best_score"": 187.0, ""p_2opt"": 0.3515, ""p_swap"": 0.3, ""p_insert"": 0.3485, ""insert_fail_rate"": 0.7778}, {""gen"": 3, ""best_fitness"": 187.0, ""avg_fitness"": 144.99, ""median_fitness"": 138.0, ""worst_fitness"": 125.0, ""unique_routes"": 100, ""wait_time"": 2.9141516896045623, ""best_score"": 187.0, ""p_2opt"": 0.353, ""p_swap"": 0.3, ""p_insert"": 0.347, ""insert_fail_rate"": 0.8472}, {""gen"": 4, ""best_fitness"": 198.0, ""avg_fitness"": 147.65, ""median_fitness"": 141.0, ""worst_fitness"": 127.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.3545, ""p_swap"": 0.3, ""p_insert"": 0.3455, ""insert_fail_rate"": 0.8426}, {""gen"": 5, ""best_fitness"": 198.0, ""avg_fitness"": 150.95, ""median_fitness"": 146.0, ""worst_fitness"": 130.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.356, ""p_swap"": 0.3, ""p_insert"": 0.344, ""insert_fail_rate"": 0.8378}, {""gen"": 6, ""best_fitness"": 198.0, ""avg_fitness"": 154.16, ""median_fitness"": 150.0, ""worst_fitness"": 132.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.3575, ""p_swap"": 0.3, ""p_insert"": 0.3425, ""insert_fail_rate"": 0.8417}, {""gen"": 7, ""best_fitness"": 198.0, ""avg_fitness"": 157.77, ""median_fitness"": 153.0, ""worst_fitness"": 138.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.359, ""p_swap"": 0.3, ""p_insert"": 0.341, ""insert_fail_rate"": 0.8861}, {""gen"": 8, ""best_fitness"": 198.0, ""avg_fitness"": 158.73, ""median_fitness"": 153.0, ""worst_fitness"": 138.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.3606, ""p_swap"": 0.3, ""p_insert"": 0.3394, ""insert_fail_rate"": 0.9028}, {""gen"": 9, ""best_fitness"": 198.0, ""avg_fitness"": 160.1, ""median_fitness"": 155.0, ""worst_fitness"": 140.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.3621, ""p_swap"": 0.3, ""p_insert"": 0.3379, ""insert_fail_rate"": 0.918}, {""gen"": 10, ""best_fitness"": 198.0, ""avg_fitness"": 162.86, ""median_fitness"": 163.0, ""worst_fitness"": 143.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.3636, ""p_swap"": 0.3, ""p_insert"": 0.3364, ""insert_fail_rate"": 0.8932}, {""gen"": 11, ""best_fitness"": 198.0, ""avg_fitness"": 163.83, ""median_fitness"": 164.0, ""worst_fitness"": 146.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.3651, ""p_swap"": 0.3, ""p_insert"": 0.3349, ""insert_fail_rate"": 0.9218}, {""gen"": 12, ""best_fitness"": 198.0, ""avg_fitness"": 164.98, ""median_fitness"": 165.0, ""worst_fitness"": 146.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.3666, ""p_swap"": 0.3, ""p_insert"": 0.3334, ""insert_fail_rate"": 0.8968}, {""gen"": 13, ""best_fitness"": 198.0, ""avg_fitness"": 166.46, ""median_fitness"": 166.0, ""worst_fitness"": 149.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.4681, ""p_swap"": 0.25, ""p_insert"": 0.2819, ""insert_fail_rate"": 0.8968}, {""gen"": 14, ""best_fitness"": 198.0, ""avg_fitness"": 167.53, ""median_fitness"": 166.0, ""worst_fitness"": 151.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.4696, ""p_swap"": 0.25, ""p_insert"": 0.2804, ""insert_fail_rate"": 0.8706}, {""gen"": 15, ""best_fitness"": 198.0, ""avg_fitness"": 167.96, ""median_fitness"": 167.0, ""worst_fitness"": 152.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.4711, ""p_swap"": 0.25, ""p_insert"": 0.2789, ""insert_fail_rate"": 0.8306}, {""gen"": 16, ""best_fitness"": 198.0, ""avg_fitness"": 168.86, ""median_fitness"": 167.0, ""worst_fitness"": 152.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.4726, ""p_swap"": 0.25, ""p_insert"": 0.2774, ""insert_fail_rate"": 0.7639}, {""gen"": 17, ""best_fitness"": 198.0, ""avg_fitness"": 169.49, ""median_fitness"": 168.0, ""worst_fitness"": 153.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.4741, ""p_swap"": 0.25, ""p_insert"": 0.2759, ""insert_fail_rate"": 0.7889}, {""gen"": 18, ""best_fitness"": 198.0, ""avg_fitness"": 170.07, ""median_fitness"": 168.0, ""worst_fitness"": 154.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.4756, ""p_swap"": 0.25, ""p_insert"": 0.2744, ""insert_fail_rate"": 0.7667}, {""gen"": 19, ""best_fitness"": 198.0, ""avg_fitness"": 170.36, ""median_fitness"": 168.0, ""worst_fitness"": 155.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.4771, ""p_swap"": 0.25, ""p_insert"": 0.2729, ""insert_fail_rate"": 0.7944}, {""gen"": 20, ""best_fitness"": 198.0, ""avg_fitness"": 170.78, ""median_fitness"": 169.0, ""worst_fitness"": 156.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.4786, ""p_swap"": 0.25, ""p_insert"": 0.2714, ""insert_fail_rate"": 0.8944}, {""gen"": 21, ""best_fitness"": 198.0, ""avg_fitness"": 171.12, ""median_fitness"": 169.0, ""worst_fitness"": 156.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.4802, ""p_swap"": 0.25, ""p_insert"": 0.2698, ""insert_fail_rate"": 0.9611}, {""gen"": 22, ""best_fitness"": 198.0, ""avg_fitness"": 171.92, ""median_fitness"": 171.0, ""worst_fitness"": 157.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.4817, ""p_swap"": 0.25, ""p_insert"": 0.2683, ""insert_fail_rate"": 0.9066}, {""gen"": 23, ""best_fitness"": 198.0, ""avg_fitness"": 172.33, ""median_fitness"": 171.0, ""worst_fitness"": 157.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.4832, ""p_swap"": 0.25, ""p_insert"": 0.2668, ""insert_fail_rate"": 0.9066}, {""gen"": 24, ""best_fitness"": 198.0, ""avg_fitness"": 172.63, ""median_fitness"": 172.0, ""worst_fitness"": 158.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.4847, ""p_swap"": 0.25, ""p_insert"": 0.2653, ""insert_fail_rate"": 0.9232}, {""gen"": 25, ""best_fitness"": 198.0, ""avg_fitness"": 172.7, ""median_fitness"": 172.0, ""worst_fitness"": 158.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.4862, ""p_swap"": 0.25, ""p_insert"": 0.2638, ""insert_fail_rate"": 0.8566}, {""gen"": 26, ""best_fitness"": 198.0, ""avg_fitness"": 172.97, ""median_fitness"": 172.0, ""worst_fitness"": 159.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.4877, ""p_swap"": 0.25, ""p_insert"": 0.2623, ""insert_fail_rate"": 0.8566}, {""gen"": 27, ""best_fitness"": 198.0, ""avg_fitness"": 173.64, ""median_fitness"": 172.0, ""worst_fitness"": 160.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.4892, ""p_swap"": 0.25, ""p_insert"": 0.2608, ""insert_fail_rate"": 0.8778}, {""gen"": 28, ""best_fitness"": 198.0, ""avg_fitness"": 174.07, ""median_fitness"": 172.0, ""worst_fitness"": 161.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.4907, ""p_swap"": 0.25, ""p_insert"": 0.2593, ""insert_fail_rate"": 0.9}, {""gen"": 29, ""best_fitness"": 198.0, ""avg_fitness"": 174.28, ""median_fitness"": 173.0, ""worst_fitness"": 162.0, ""unique_routes"": 100, ""wait_time"": 0.19550618523514274, ""best_score"": 198.0, ""p_2opt"": 0.4922, ""p_swap"": 0.25, ""p_insert"": 0.2578, ""insert_fail_rate"": 0.8778}]",3,1,2,1,0,2,2,R101,tournament_k_2
